,Hour,Weekno,Enhanced_Weekday,gas_price,demand_2da,Solar7da,Wind7da,np15_outage_total,demandMinusWindMinusSolar,Ph,target0
2023-12-08 21:00:00,22.0,49.0,5.0,6.9,25728.39,0.0,348.92,4919.15,25379.47,65.42019,65.58384
2023-12-08 22:00:00,23.0,49.0,5.0,6.9,24430.77,0.0,345.48,4953.48,24085.29,65.58384,64.16378
2023-12-08 23:00:00,24.0,49.0,5.0,6.9,22986.06,0.0,346.88,5082.530000000001,22639.18,64.16378,59.73934
2023-12-09 00:00:00,1.0,49.0,6.0,6.46,22209.43,0.0,183.84,5041.280000000001,22025.59,59.73934,47.5058
2023-12-09 01:00:00,2.0,49.0,6.0,6.46,21380.21,0.0,169.57,5206.9400000000005,21210.64,47.5058,47.81526
2023-12-09 02:00:00,3.0,49.0,6.0,6.46,20804.37,0.0,164.95,5194.23,20639.42,47.81526,47.72744
2023-12-09 03:00:00,4.0,49.0,6.0,6.46,20527.0,0.0,151.11,5191.48,20375.89,47.72744,45.16056
2023-12-09 04:00:00,5.0,49.0,6.0,6.46,20698.08,0.0,126.17,5191.6900000000005,20571.910000000003,45.16056,45.0702
2023-12-09 05:00:00,6.0,49.0,6.0,6.46,21340.16,0.0,105.4,5973.17,21234.76,45.0702,49.08857
2023-12-09 06:00:00,7.0,49.0,6.0,6.46,22402.99,0.02,89.02,5974.82,22313.95,49.08857,58.55438
2023-12-09 07:00:00,8.0,49.0,6.0,6.46,22450.76,263.95,74.77,5934.17,22112.039999999997,58.55438,49.70896
2023-12-09 08:00:00,9.0,49.0,6.0,6.46,21100.48,909.61,62.77,5988.200000000001,20128.1,49.70896,44.94186
2023-12-09 09:00:00,10.0,49.0,6.0,6.46,19539.43,1284.37,48.02,5992.71,18207.04,44.94186,42.06492
2023-12-09 10:00:00,11.0,49.0,6.0,6.46,17977.34,1292.81,38.44,5858.9,16646.09,42.06492,40.77142
2023-12-09 11:00:00,12.0,49.0,6.0,6.46,16897.86,1243.04,34.52,5793.12,15620.3,40.77142,38.09619
2023-12-09 12:00:00,13.0,49.0,6.0,6.46,16597.8,1231.52,27.75,5765.16,15338.529999999999,38.09619,39.1308
2023-12-09 13:00:00,14.0,49.0,6.0,6.46,17043.38,1249.22,21.84,5778.63,15772.320000000002,39.1308,40.0
2023-12-09 14:00:00,15.0,49.0,6.0,6.46,18341.13,1131.61,17.6,5791.49,17191.920000000002,40.0,41.47119
2023-12-09 15:00:00,16.0,49.0,6.0,6.46,20510.71,633.37,14.73,5774.57,19862.61,41.47119,43.21579
2023-12-09 16:00:00,17.0,49.0,6.0,6.46,23016.58,122.77,15.59,5713.6,22878.22,43.21579,61.13116
2023-12-09 17:00:00,18.0,49.0,6.0,6.46,25322.87,0.0,17.4,5709.7,25305.469999999998,61.13116,61.73214
2023-12-09 18:00:00,19.0,49.0,6.0,6.46,25722.34,0.0,17.36,4778.85,25704.98,61.73214,58.77493
2023-12-09 19:00:00,20.0,49.0,6.0,6.46,25612.99,0.0,16.6,4736.8,25596.390000000003,58.77493,57.87735
2023-12-09 20:00:00,21.0,49.0,6.0,6.46,25315.16,0.0,16.49,4732.43,25298.67,57.87735,58.38119
2023-12-09 21:00:00,22.0,49.0,6.0,6.46,24783.75,0.0,18.93,4726.91,24764.82,58.38119,58.48975
2023-12-09 22:00:00,23.0,49.0,6.0,6.46,23633.64,0.0,22.27,4761.51,23611.37,58.48975,57.69015
2023-12-09 23:00:00,24.0,49.0,6.0,6.46,22349.03,0.0,25.94,4770.52,22323.09,57.69015,55.62275
2023-12-10 00:00:00,1.0,49.0,7.0,6.46,21422.4,0.0,31.47,4736.88,21390.93,55.62275,47.74046
2023-12-10 01:00:00,2.0,49.0,7.0,6.46,20641.61,0.0,32.0,4731.75,20609.61,47.74046,46.64939
2023-12-10 02:00:00,3.0,49.0,7.0,6.46,20117.02,0.0,31.37,4782.1,20085.65,46.64939,46.93225
2023-12-10 03:00:00,4.0,49.0,7.0,6.46,19863.23,0.0,31.96,4780.18,19831.27,46.93225,45.88
2023-12-10 04:00:00,5.0,49.0,7.0,6.46,19971.57,0.0,31.84,4779.5,19939.73,45.88,47.01058
2023-12-10 05:00:00,6.0,49.0,7.0,6.46,20429.87,0.0,30.37,4727.23,20399.5,47.01058,48.66
2023-12-10 06:00:00,7.0,49.0,7.0,6.46,21285.62,0.02,29.6,4755.25,21256.0,48.66,50.71
2023-12-10 07:00:00,8.0,49.0,7.0,6.46,21133.17,192.86,28.88,4757.38,20911.429999999997,50.71,47.6746
2023-12-10 08:00:00,9.0,49.0,7.0,6.46,19647.22,682.58,31.38,4763.68,18933.26,47.6746,47.49887
2023-12-10 09:00:00,10.0,49.0,7.0,6.46,18062.81,1005.05,33.5,4767.469999999999,17024.260000000002,47.49887,45.12838
2023-12-10 10:00:00,11.0,49.0,7.0,6.46,16670.24,1071.36,29.79,4776.43,15569.09,45.12838,42.52163
2023-12-10 11:00:00,12.0,49.0,7.0,6.46,15793.17,1065.53,24.45,4786.71,14703.189999999999,42.52163,41.31354
2023-12-10 12:00:00,13.0,49.0,7.0,6.46,15832.43,1050.86,22.95,4758.48,14758.619999999999,41.31354,40.31265
2023-12-10 13:00:00,14.0,49.0,7.0,6.46,16585.6,1013.22,23.53,4740.32,15548.849999999999,40.31265,40.70219
2023-12-10 14:00:00,15.0,49.0,7.0,6.46,18037.29,843.03,25.73,4748.6,17168.530000000002,40.70219,42.14597
2023-12-10 15:00:00,16.0,49.0,7.0,6.46,20204.43,450.28,32.07,4730.35,19722.08,42.14597,51.13981
2023-12-10 16:00:00,17.0,49.0,7.0,6.46,22812.44,88.49,40.01,4672.3099999999995,22683.94,51.13981,62.04846
2023-12-10 17:00:00,18.0,49.0,7.0,6.46,25276.47,0.0,44.81,4648.59,25231.66,62.04846,64.3067
2023-12-10 18:00:00,19.0,49.0,7.0,6.46,25659.68,0.0,42.57,4603.17,25617.11,64.3067,61.80728
2023-12-10 19:00:00,20.0,49.0,7.0,6.46,25626.68,0.0,38.5,4594.1,25588.18,61.80728,62.27012
2023-12-10 20:00:00,21.0,49.0,7.0,6.46,25227.55,0.0,37.69,4590.52,25189.86,62.27012,61.05888
2023-12-10 21:00:00,22.0,49.0,7.0,6.46,24586.29,0.0,37.95,4585.68,24548.34,61.05888,61.2062
2023-12-10 22:00:00,23.0,49.0,7.0,6.46,23194.72,0.0,38.93,4620.889999999999,23155.79,61.2062,59.12844
2023-12-10 23:00:00,24.0,49.0,7.0,6.46,21739.34,0.0,37.8,4655.57,21701.54,59.12844,54.46387
2023-12-11 00:00:00,1.0,50.0,1.0,6.46,20913.33,0.0,17.85,4567.72,20895.480000000003,54.46387,55.96248
2023-12-11 01:00:00,2.0,50.0,1.0,6.46,20232.35,0.0,18.08,4553.5,20214.269999999997,55.96248,53.4258
2023-12-11 02:00:00,3.0,50.0,1.0,6.46,19834.17,0.0,16.64,4554.48,19817.53,53.4258,53.20478
2023-12-11 03:00:00,4.0,50.0,1.0,6.46,19797.06,0.0,15.59,4553.5599999999995,19781.47,53.20478,52.84892
2023-12-11 04:00:00,5.0,50.0,1.0,6.46,20453.36,0.0,15.99,4781.74,20437.37,52.84892,58.66273
2023-12-11 05:00:00,6.0,50.0,1.0,6.46,21932.37,0.0,19.23,5613.42,21913.14,58.66273,66.44396
2023-12-11 06:00:00,7.0,50.0,1.0,6.46,24218.6,0.01,25.34,5635.51,24193.25,66.44396,73.47288
2023-12-11 07:00:00,8.0,50.0,1.0,6.46,25352.04,246.37,28.89,5670.41,25076.780000000002,73.47288,73.09142
2023-12-11 08:00:00,9.0,50.0,1.0,6.46,24392.71,875.82,28.21,5720.15,23488.68,73.09142,58.28438
2023-12-11 09:00:00,10.0,50.0,1.0,6.46,23021.88,1254.38,28.76,5721.41,21738.74,58.28438,48.88136
2023-12-11 10:00:00,11.0,50.0,1.0,6.46,21749.63,1253.67,26.16,5711.37,20469.8,48.88136,47.19003
2023-12-11 11:00:00,12.0,50.0,1.0,6.46,20916.23,1198.65,22.61,5729.59,19694.969999999998,47.19003,45.26651
2023-12-11 12:00:00,13.0,50.0,1.0,6.46,20703.09,1189.83,20.09,5681.46,19493.170000000002,45.26651,44.36411
2023-12-11 13:00:00,14.0,50.0,1.0,6.46,21238.33,1167.12,16.69,5693.92,20054.520000000004,44.36411,46.18875
2023-12-11 14:00:00,15.0,50.0,1.0,6.46,22401.88,1022.15,16.65,5692.68,21363.079999999998,46.18875,47.45527
2023-12-11 15:00:00,16.0,50.0,1.0,6.46,23983.5,572.12,22.59,5725.639999999999,23388.79,47.45527,66.22327
2023-12-11 16:00:00,17.0,50.0,1.0,6.46,25823.42,116.03,31.96,5677.48,25675.43,66.22327,73.26095
2023-12-11 17:00:00,18.0,50.0,1.0,6.46,27849.15,0.0,45.69,5660.7,27803.460000000003,73.26095,75.08
2023-12-11 18:00:00,19.0,50.0,1.0,6.46,27933.09,0.0,67.75,5042.42,27865.34,75.08,72.70489
2023-12-11 19:00:00,20.0,50.0,1.0,6.46,27597.08,0.0,94.15,4985.2,27502.93,72.70489,72.55515
2023-12-11 20:00:00,21.0,50.0,1.0,6.46,26991.45,0.0,118.46,4981.93,26872.99,72.55515,72.12169
2023-12-11 21:00:00,22.0,50.0,1.0,6.46,26093.1,0.0,140.73,4978.389999999999,25952.37,72.12169,71.26269
2023-12-11 22:00:00,23.0,50.0,1.0,6.46,24457.69,0.0,157.67,5014.75,24300.02,71.26269,66.73203
2023-12-11 23:00:00,24.0,50.0,1.0,6.46,22795.19,0.0,157.61,5016.21,22637.579999999998,66.73203,61.015
2023-12-12 00:00:00,1.0,50.0,2.0,6.93,22183.53,0.0,130.11,5096.49,22053.42,61.015,53.62873
2023-12-12 01:00:00,2.0,50.0,2.0,6.93,21415.63,0.0,120.21,5080.82,21295.420000000002,53.62873,53.19888
2023-12-12 02:00:00,3.0,50.0,2.0,6.93,20996.59,0.0,109.18,5071.91,20887.41,53.19888,53.2132
2023-12-12 03:00:00,4.0,50.0,2.0,6.93,20975.13,0.0,99.94,5072.879999999999,20875.190000000002,53.2132,53.36423
2023-12-12 04:00:00,5.0,50.0,2.0,6.93,21521.71,0.0,95.78,5072.03,21425.93,53.36423,56.23467
2023-12-12 05:00:00,6.0,50.0,2.0,6.93,22965.74,0.0,93.76,5569.49,22871.980000000003,56.23467,69.4967
2023-12-12 06:00:00,7.0,50.0,2.0,6.93,25208.11,0.01,93.73,5569.65,25114.370000000003,69.4967,72.98795
2023-12-12 07:00:00,8.0,50.0,2.0,6.93,26103.66,239.88,93.97,5614.860000000001,25769.809999999998,72.98795,71.57577
2023-12-12 08:00:00,9.0,50.0,2.0,6.93,24093.32,857.89,94.51,5573.8,23140.920000000002,71.57577,63.97976
2023-12-12 09:00:00,10.0,50.0,2.0,6.93,22417.75,1234.86,92.68,5608.25,21090.21,63.97976,48.69755
2023-12-12 10:00:00,11.0,50.0,2.0,6.93,20782.72,1244.56,87.99,5685.68,19450.17,48.69755,45.88
2023-12-12 11:00:00,12.0,50.0,2.0,6.93,19738.77,1215.73,90.35,5662.8099999999995,18432.690000000002,45.88,45.00823
2023-12-12 12:00:00,13.0,50.0,2.0,6.93,19515.97,1238.31,96.92,5693.219999999999,18180.74,45.00823,44.13302
2023-12-12 13:00:00,14.0,50.0,2.0,6.93,20077.67,1308.78,98.39,5679.889999999999,18670.5,44.13302,43.28364
2023-12-12 14:00:00,15.0,50.0,2.0,6.93,21447.9,1237.2,96.42,5688.37,20114.280000000002,43.28364,46.35
2023-12-12 15:00:00,16.0,50.0,2.0,6.93,23516.92,710.16,97.4,5655.0,22709.359999999997,46.35,62.04
2023-12-12 16:00:00,17.0,50.0,2.0,6.93,25787.4,140.53,107.69,5647.92,25539.180000000004,62.04,70.46204
2023-12-12 17:00:00,18.0,50.0,2.0,6.93,27883.21,0.0,121.39,5645.139999999999,27761.82,70.46204,69.33056
2023-12-12 18:00:00,19.0,50.0,2.0,6.93,28031.89,0.0,133.77,5031.46,27898.12,69.33056,67.86098
2023-12-12 19:00:00,20.0,50.0,2.0,6.93,27699.07,0.0,146.22,5148.92,27552.85,67.86098,70.17242
2023-12-12 20:00:00,21.0,50.0,2.0,6.93,27184.04,0.0,158.08,5139.48,27025.96,70.17242,69.80444
2023-12-12 21:00:00,22.0,50.0,2.0,6.93,26436.46,0.0,175.89,5113.42,26260.57,69.80444,68.21913
2023-12-12 22:00:00,23.0,50.0,2.0,6.93,24786.09,0.0,196.22,5134.15,24589.87,68.21913,66.22039
2023-12-12 23:00:00,24.0,50.0,2.0,6.93,23279.59,0.0,192.45,5177.5199999999995,23087.14,66.22039,63.94706
2023-12-13 00:00:00,1.0,50.0,3.0,7.38,22825.76,0.0,127.36,5387.17,22698.399999999998,63.94706,58.77
2023-12-13 01:00:00,2.0,50.0,3.0,7.38,22041.52,0.0,109.12,5396.03,21932.4,58.77,56.97949
2023-12-13 02:00:00,3.0,50.0,3.0,7.38,21539.61,0.0,98.24,5316.09,21441.37,56.97949,56.72306
2023-12-13 03:00:00,4.0,50.0,3.0,7.38,21417.7,0.0,92.8,5362.709999999999,21324.9,56.72306,57.01956
2023-12-13 04:00:00,5.0,50.0,3.0,7.38,21985.85,0.0,90.8,5358.27,21895.05,57.01956,58.77
2023-12-13 05:00:00,6.0,50.0,3.0,7.38,23460.92,0.0,88.57,5871.33,23372.35,58.77,70.51197
2023-12-13 06:00:00,7.0,50.0,3.0,7.38,25660.9,0.01,81.94,5725.6,25578.950000000004,70.51197,75.40952
2023-12-13 07:00:00,8.0,50.0,3.0,7.38,26509.5,229.73,71.9,5759.62,26207.87,75.40952,71.971
2023-12-13 08:00:00,9.0,50.0,3.0,7.38,24980.86,858.86,64.4,5804.7,24057.6,71.971,57.14208
2023-12-13 09:00:00,10.0,50.0,3.0,7.38,23096.95,1263.87,56.7,5836.860000000001,21776.38,57.14208,45.82869
2023-12-13 10:00:00,11.0,50.0,3.0,7.38,21354.37,1270.49,41.41,5871.02,20042.469999999998,45.82869,44.73156
2023-12-13 11:00:00,12.0,50.0,3.0,7.38,20311.51,1227.08,29.4,5890.98,19055.03,44.73156,44.55741
2023-12-13 12:00:00,13.0,50.0,3.0,7.38,20036.52,1243.61,24.22,5810.68,18768.69,44.55741,42.14674
2023-12-13 13:00:00,14.0,50.0,3.0,7.38,20537.86,1298.73,18.49,5822.54,19220.64,42.14674,42.41169
2023-12-13 14:00:00,15.0,50.0,3.0,7.38,21927.66,1192.56,13.7,5821.6,20721.399999999998,42.41169,45.03403
2023-12-13 15:00:00,16.0,50.0,3.0,7.38,24052.31,666.45,12.2,5772.66,23373.66,45.03403,56.67598
2023-12-13 16:00:00,17.0,50.0,3.0,7.38,26345.97,131.69,13.45,5713.29,26200.83,56.67598,73.2868
2023-12-13 17:00:00,18.0,50.0,3.0,7.38,28460.11,0.0,12.48,5654.43,28447.63,73.2868,75.44168
2023-12-13 18:00:00,19.0,50.0,3.0,7.38,28610.28,0.0,9.42,5047.71,28600.86,75.44168,73.29559
2023-12-13 19:00:00,20.0,50.0,3.0,7.38,28328.39,0.0,7.62,5223.63,28320.77,73.29559,73.60406
2023-12-13 20:00:00,21.0,50.0,3.0,7.38,27794.98,0.0,7.24,5228.58,27787.739999999998,73.60406,73.17581
2023-12-13 21:00:00,22.0,50.0,3.0,7.38,27028.29,0.0,7.59,5227.4400000000005,27020.7,73.17581,71.965
2023-12-13 22:00:00,23.0,50.0,3.0,7.38,25413.71,0.0,7.98,5252.9,25405.73,71.965,71.92233
2023-12-13 23:00:00,24.0,50.0,3.0,7.38,23801.2,0.0,9.41,5295.96,23791.79,71.92233,68.77908
2023-12-14 00:00:00,1.0,50.0,4.0,7.48,23104.74,0.0,19.25,5354.26,23085.49,68.77908,61.1448
2023-12-14 01:00:00,2.0,50.0,4.0,7.48,22325.32,0.0,20.19,5356.53,22305.13,61.1448,59.53486
2023-12-14 02:00:00,3.0,50.0,4.0,7.48,21816.56,0.0,17.47,5400.67,21799.09,59.53486,59.24968
2023-12-14 03:00:00,4.0,50.0,4.0,7.48,21694.14,0.0,16.43,5551.18,21677.71,59.24968,59.05099
2023-12-14 04:00:00,5.0,50.0,4.0,7.48,22263.93,0.0,18.46,5550.9400000000005,22245.47,59.05099,62.84348
2023-12-14 05:00:00,6.0,50.0,4.0,7.48,23665.41,0.0,23.23,6014.43,23642.18,62.84348,71.58396
2023-12-14 06:00:00,7.0,50.0,4.0,7.48,25925.32,0.0,26.39,5723.01,25898.93,71.58396,77.0
2023-12-14 07:00:00,8.0,50.0,4.0,7.48,26650.66,199.78,26.05,5707.09,26424.83,77.0,73.64788
2023-12-14 08:00:00,9.0,50.0,4.0,7.48,25270.11,733.84,24.38,5886.07,24511.89,73.64788,58.24
2023-12-14 09:00:00,10.0,50.0,4.0,7.48,23585.13,1086.67,24.36,5941.99,22474.1,58.24,54.64
2023-12-14 10:00:00,11.0,50.0,4.0,7.48,22062.96,1127.54,24.33,5956.5599999999995,20911.089999999997,54.64,50.38874
2023-12-14 11:00:00,12.0,50.0,4.0,7.48,21174.5,1091.79,26.26,5973.4400000000005,20056.45,50.38874,48.90255
2023-12-14 12:00:00,13.0,50.0,4.0,7.48,20984.46,1062.37,27.25,5939.95,19894.84,48.90255,46.767
2023-12-14 13:00:00,14.0,50.0,4.0,7.48,21563.23,1001.9,24.98,5961.85,20536.35,46.767,50.0
2023-12-14 14:00:00,15.0,50.0,4.0,7.48,22700.74,813.53,21.55,5973.13,21865.660000000003,50.0,50.0869
2023-12-14 15:00:00,16.0,50.0,4.0,7.48,24497.69,430.92,20.93,5871.54,24045.84,50.0869,63.87004
2023-12-14 16:00:00,17.0,50.0,4.0,7.48,26522.54,85.24,22.73,5796.38,26414.57,63.87004,75.02502
2023-12-14 17:00:00,18.0,50.0,4.0,7.48,28416.46,0.0,27.59,5516.59,28388.87,75.02502,76.30855
2023-12-14 18:00:00,19.0,50.0,4.0,7.48,28426.74,0.0,31.15,5002.78,28395.59,76.30855,74.90452
2023-12-14 19:00:00,20.0,50.0,4.0,7.48,28132.59,0.0,36.25,4987.18,28096.34,74.90452,75.03983
2023-12-14 20:00:00,21.0,50.0,4.0,7.48,27603.27,0.0,41.72,4977.2,27561.55,75.03983,74.61146
2023-12-14 21:00:00,22.0,50.0,4.0,7.48,26892.03,0.0,46.05,4971.99,26845.98,74.61146,73.80797
2023-12-14 22:00:00,23.0,50.0,4.0,7.48,25368.56,0.0,45.33,5043.360000000001,25323.23,73.80797,73.19104
2023-12-14 23:00:00,24.0,50.0,4.0,7.48,23833.26,0.0,42.9,5059.83,23790.359999999997,73.19104,68.74757
2023-12-15 00:00:00,1.0,50.0,5.0,6.82,22980.98,0.0,64.07,5075.04,22916.91,68.74757,58.42594
2023-12-15 01:00:00,2.0,50.0,5.0,6.82,22187.23,0.0,55.09,5069.57,22132.14,58.42594,57.25767
2023-12-15 02:00:00,3.0,50.0,5.0,6.82,21727.99,0.0,52.71,5111.23,21675.280000000002,57.25767,56.32762
2023-12-15 03:00:00,4.0,50.0,5.0,6.82,21612.22,0.0,53.44,5110.59,21558.780000000002,56.32762,56.37915
2023-12-15 04:00:00,5.0,50.0,5.0,6.82,22116.34,0.0,57.63,5069.65,22058.71,56.37915,58.49537
2023-12-15 05:00:00,6.0,50.0,5.0,6.82,23463.83,0.0,63.73,5504.21,23400.100000000002,58.49537,65.41614
2023-12-15 06:00:00,7.0,50.0,5.0,6.82,25595.88,0.0,70.06,5633.23,25525.82,65.41614,74.26566
2023-12-15 07:00:00,8.0,50.0,5.0,6.82,26512.38,154.9,78.57,5621.450000000001,26278.91,74.26566,69.36183
2023-12-15 08:00:00,9.0,50.0,5.0,6.82,25146.37,614.04,83.76,5479.8099999999995,24448.57,69.36183,51.10866
2023-12-15 09:00:00,10.0,50.0,5.0,6.82,23475.14,966.13,70.66,5543.200000000001,22438.35,51.10866,50.52895
2023-12-15 10:00:00,11.0,50.0,5.0,6.82,21943.51,1051.76,50.91,5533.95,20840.84,50.52895,46.02415
2023-12-15 11:00:00,12.0,50.0,5.0,6.82,20988.16,1046.65,39.75,5528.19,19901.76,46.02415,43.49237
2023-12-15 12:00:00,13.0,50.0,5.0,6.82,20832.91,1020.89,33.54,5463.91,19778.48,43.49237,42.84603
2023-12-15 13:00:00,14.0,50.0,5.0,6.82,21503.34,991.77,29.58,5479.86,20481.989999999998,42.84603,43.93773
2023-12-15 14:00:00,15.0,50.0,5.0,6.82,22722.15,846.67,27.04,5506.51,21848.440000000002,43.93773,45.95704
2023-12-15 15:00:00,16.0,50.0,5.0,6.82,24410.77,461.0,27.81,5485.200000000001,23921.96,45.95704,58.98715
2023-12-15 16:00:00,17.0,50.0,5.0,6.82,26144.78,91.2,36.06,5523.650000000001,26017.519999999997,58.98715,70.17466
2023-12-15 17:00:00,18.0,50.0,5.0,6.82,27947.93,0.0,49.71,5485.49,27898.22,70.17466,73.26443
2023-12-15 18:00:00,19.0,50.0,5.0,6.82,27832.51,0.0,58.25,4813.93,27774.26,73.26443,70.37902
2023-12-15 19:00:00,20.0,50.0,5.0,6.82,27423.24,0.0,58.5,4806.09,27364.74,70.37902,70.09598
2023-12-15 20:00:00,21.0,50.0,5.0,6.82,26879.77,0.0,54.93,4814.54,26824.84,70.09598,69.83994
2023-12-15 21:00:00,22.0,50.0,5.0,6.82,26242.6,0.0,50.53,4809.599999999999,26192.07,69.83994,69.9584
2023-12-15 22:00:00,23.0,50.0,5.0,6.82,25075.18,0.0,44.65,4881.26,25030.53,69.9584,67.5711
2023-12-15 23:00:00,24.0,50.0,5.0,6.82,23625.55,0.0,38.94,4900.0199999999995,23586.61,67.5711,65.44387
2023-12-16 00:00:00,1.0,50.0,6.0,6.66,22491.76,0.0,37.45,4950.46,22454.309999999998,65.44387,59.15945
2023-12-16 01:00:00,2.0,50.0,6.0,6.66,21651.3,0.0,31.36,4765.67,21619.94,59.15945,56.65851
2023-12-16 02:00:00,3.0,50.0,6.0,6.66,21012.15,0.0,31.79,4765.610000000001,20980.36,56.65851,57.71554
2023-12-16 03:00:00,4.0,50.0,6.0,6.66,20669.08,0.0,42.39,4757.860000000001,20626.690000000002,57.71554,56.85266
2023-12-16 04:00:00,5.0,50.0,6.0,6.66,20799.33,0.0,43.77,4741.04,20755.56,56.85266,56.2302
2023-12-16 05:00:00,6.0,50.0,6.0,6.66,21513.36,0.0,41.7,5263.15,21471.66,56.2302,57.96083
2023-12-16 06:00:00,7.0,50.0,6.0,6.66,22551.73,0.0,44.29,5310.85,22507.44,57.96083,60.0
2023-12-16 07:00:00,8.0,50.0,6.0,6.66,22708.61,208.91,44.49,5623.49,22455.21,60.0,56.39118
2023-12-16 08:00:00,9.0,50.0,6.0,6.66,21467.04,821.99,43.38,5626.55,20601.67,56.39118,47.41777
2023-12-16 09:00:00,10.0,50.0,6.0,6.66,19825.05,1255.7,41.07,5722.8099999999995,18528.28,47.41777,41.98331
2023-12-16 10:00:00,11.0,50.0,6.0,6.66,18360.63,1283.23,33.49,5725.39,17043.91,41.98331,38.86308
2023-12-16 11:00:00,12.0,50.0,6.0,6.66,17436.25,1240.67,24.54,5688.120000000001,16171.039999999999,38.86308,34.64761
2023-12-16 12:00:00,13.0,50.0,6.0,6.66,17258.66,1249.44,18.45,5644.73,15990.769999999999,34.64761,31.73579
2023-12-16 13:00:00,14.0,50.0,6.0,6.66,17962.92,1303.24,16.42,5649.54,16643.26,31.73579,30.18479
2023-12-16 14:00:00,15.0,50.0,6.0,6.66,19558.24,1231.99,13.8,5668.88,18312.45,30.18479,38.74253
2023-12-16 15:00:00,16.0,50.0,6.0,6.66,21854.19,716.56,11.7,5638.35,21125.929999999997,38.74253,45.14792
2023-12-16 16:00:00,17.0,50.0,6.0,6.66,24037.91,145.7,15.92,5534.51,23876.29,45.14792,62.18622
2023-12-16 17:00:00,18.0,50.0,6.0,6.66,25936.46,0.0,21.98,5508.76,25914.48,62.18622,63.55053
2023-12-16 18:00:00,19.0,50.0,6.0,6.66,25887.93,0.0,29.68,4854.09,25858.25,63.55053,60.20035
2023-12-16 19:00:00,20.0,50.0,6.0,6.66,25585.71,0.0,34.37,4544.48,25551.34,60.20035,59.73453
2023-12-16 20:00:00,21.0,50.0,6.0,6.66,25116.85,0.0,34.71,4529.6900000000005,25082.14,59.73453,59.72537
2023-12-16 21:00:00,22.0,50.0,6.0,6.66,24652.88,0.0,35.52,4523.84,24617.36,59.72537,59.69362
2023-12-16 22:00:00,23.0,50.0,6.0,6.66,23653.08,0.0,33.93,4590.16,23619.15,59.69362,59.29765
2023-12-16 23:00:00,24.0,50.0,6.0,6.66,22382.57,0.0,32.9,4593.58,22349.67,59.29765,55.84929
2023-12-17 00:00:00,1.0,50.0,7.0,6.66,21735.61,0.0,44.57,4712.54,21691.04,55.84929,53.0072
2023-12-17 01:00:00,2.0,50.0,7.0,6.66,20939.91,0.0,51.39,4711.450000000001,20888.52,53.0072,51.95195
2023-12-17 02:00:00,3.0,50.0,7.0,6.66,20297.04,0.0,62.52,4703.639999999999,20234.52,51.95195,47.92978
2023-12-17 03:00:00,4.0,50.0,7.0,6.66,20023.84,0.0,66.47,4703.0599999999995,19957.37,47.92978,48.32749
2023-12-17 04:00:00,5.0,50.0,7.0,6.66,20078.5,0.0,57.34,4704.17,20021.16,48.32749,50.63771
2023-12-17 05:00:00,6.0,50.0,7.0,6.66,20415.61,0.0,42.39,4631.93,20373.22,50.63771,49.39159
2023-12-17 06:00:00,7.0,50.0,7.0,6.66,21152.81,0.0,36.84,4631.91,21115.97,49.39159,54.52766
2023-12-17 07:00:00,8.0,50.0,7.0,6.66,21424.04,62.64,35.44,4631.12,21325.960000000003,54.52766,49.28627
2023-12-17 08:00:00,9.0,50.0,7.0,6.66,20887.98,275.9,33.97,4633.96,20578.109999999997,49.28627,49.58478
2023-12-17 09:00:00,10.0,50.0,7.0,6.66,20143.81,469.82,39.43,4730.97,19634.56,49.58478,45.46826
2023-12-17 10:00:00,11.0,50.0,7.0,6.66,19453.61,541.03,38.83,4747.76,18873.75,45.46826,44.9905
2023-12-17 11:00:00,12.0,50.0,7.0,6.66,18990.63,567.74,30.79,4715.13,18392.1,44.9905,44.82077
2023-12-17 12:00:00,13.0,50.0,7.0,6.66,19142.37,563.21,32.49,4747.84,18546.67,44.82077,44.18277
2023-12-17 13:00:00,14.0,50.0,7.0,6.66,19894.85,517.67,38.19,4749.0599999999995,19338.99,44.18277,45.67718
2023-12-17 14:00:00,15.0,50.0,7.0,6.66,21055.61,400.3,35.34,4758.290000000001,20619.97,45.67718,46.94
2023-12-17 15:00:00,16.0,50.0,7.0,6.66,22388.92,192.14,32.16,4732.3099999999995,22164.62,46.94,60.0
2023-12-17 16:00:00,17.0,50.0,7.0,6.66,24028.8,32.28,40.79,4626.83,23955.73,60.0,63.87617
2023-12-17 17:00:00,18.0,50.0,7.0,6.66,26104.37,0.0,53.47,4613.17,26050.899999999998,63.87617,64.04591
2023-12-17 18:00:00,19.0,50.0,7.0,6.66,26215.04,0.0,66.29,4616.3099999999995,26148.75,64.04591,63.24654
2023-12-17 19:00:00,20.0,50.0,7.0,6.66,25925.5,0.0,65.45,4359.32,25860.05,63.24654,63.09758
2023-12-17 20:00:00,21.0,50.0,7.0,6.66,25363.42,0.0,59.41,4359.7699999999995,25304.01,63.09758,62.61566
2023-12-17 21:00:00,22.0,50.0,7.0,6.66,24661.62,0.0,66.46,4384.01,24595.16,62.61566,61.505
2023-12-17 22:00:00,23.0,50.0,7.0,6.66,23383.04,0.0,64.26,4454.389999999999,23318.780000000002,61.505,60.35701
2023-12-17 23:00:00,24.0,50.0,7.0,6.66,22029.07,0.0,60.62,4470.88,21968.45,60.35701,56.26764
